conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
8.2.1.1.2.01.10.20.00.00.00.000;02;0201;0,00;42.552,26;0,00;0,00;0,00;42.552,26;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO 885143/2019 - PAV. ASFALT. R. GRAFICA REX";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.10.20.00.00.00.000;02;0201;0,00;0,00;32.390,61;0,00;32.390,61;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO 885143/2019 - PAV. ASFALT. R. GRAFICA REX";A;08;F;S;C;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.10.21.00.00.00.000;02;0201;0,00;0,00;105.529,50;105.529,50;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSULTA POP. - FPE 2937/2021";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.10.41.00.00.00.000;02;0201;0,00;0,00;7.721,62;7.721,62;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RECURSOS PNATE 7.862-X";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.10.47.00.00.00.000;02;0201;0,00;0,00;16.896,99;18.411,66;0,00;1.514,67;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ALIMENTACAO ESCOLAR";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.10.91.00.00.00.000;02;0201;0,00;0,00;48.201,34;50.745,40;0,00;2.544,06;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TRANSPORTE ESCOLAR RURAL -ESTADO";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.10.92.00.00.00.000;02;0201;0,00;0,00;36.624,83;128.797,83;0,00;92.173,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO MUNICIPIO CRISSIUMAL - PONTE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.40.11.00.00.00.000;02;0201;0,00;0,00;110.243,29;158.536,39;0,00;48.293,10;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.40.50.00.00.00.000;02;0201;0,00;608,00;17.257,00;43.962,14;0,00;27.313,14;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FARMACIA BASICA ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.40.90.00.00.00.000;02;0201;0,00;0,00;63.259,21;63.259,21;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - INCENTIVO EQUIPES APS - AT. BASICA ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.41.11.00.00.00.000;02;0201;0,00;0,00;17.458,42;17.458,42;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PROTESES DENTARIAS";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.42.92.00.00.00.000;02;0201;0,00;0,00;102.132,39;102.132,39;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE VEICULOS - FUNDO ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.00.00.00.00.000;02;0201;0,00;4.270,00;209.390,82;235.623,28;0,00;30.502,46;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - ATENCAO BASICA";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.00.00.00.00.000;02;0201;0,00;0,00;39.681,22;39.032,20;649,02;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - ATENCAO BASICA";A;07;F;S;C;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.01.00.00.00.000;02;0201;0,00;0,00;23.000,00;32.000,00;0,00;9.000,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - ATENCAO ALTA E MEDIA COMPLE AMB E HOSPIT";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.02.00.00.00.000;02;0201;0,00;0,00;20.207,49;20.988,18;0,00;780,69;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - VIGILANCIA EM SAUDE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.03.00.00.00.000;02;0201;0,00;1.812,89;0,00;0,00;0,00;1.812,89;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO ASSISTENCIA FARMACEUTICA";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.05.00.00.00.000;02;0201;0,00;0,00;0,00;125.738,52;0,00;125.738,52;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - INVESTIMENTO - ATENCAO BASICA";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.11.00.00.00.000;02;0201;0,00;1.798,80;1.353,20;0,00;0,00;445,60;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - OUTROS PROGRAMAS FIN P/TRANSF FUNDO A FU";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.2.01.45.11.00.00.00.000;02;0201;0,00;0,00;445,60;0,00;445,60;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - OUTROS PROGRAMAS FIN P/TRANSF FUNDO A FU";A;08;F;S;C;;0000;3160;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.00.00.00.00.00.00.000;02;0201;0,00;75.221,28;10.984.767,97;11.438.594,70;0,00;529.048,01;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS COMPROMETIDA POR LIQUIDACAO E ENTRADAS COMPENSATORIAS";S;05;F;N;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.00.01.00.00.00.000;02;0201;0,00;43.958,36;4.894.468,24;5.049.743,38;0,00;199.233,50;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIVRE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.00.20.00.00.00.000;02;0201;0,00;1.761,24;1.171.531,60;1.192.222,88;0,00;22.452,52;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MDE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.00.31.00.00.00.000;02;0201;0,00;8.080,87;1.234.197,62;1.261.006,90;0,00;34.890,15;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FUNDEB";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.00.40.00.00.00.000;02;0201;0,00;3.884,62;1.871.723,56;1.925.559,41;0,00;57.720,47;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASPS";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.00.50.00.00.00.000;10;1001;0,00;0,00;360.193,68;364.379,74;0,00;4.186,06;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RPPS";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.10.00.00.00.000;02;0201;0,00;0,00;16.862,42;16.862,42;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA SOCIAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.13.00.00.00.000;02;0201;0,00;0,00;1.760,78;1.760,78;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA SOCIAL - SIGD-SUAS";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.14.00.00.00.000;02;0201;0,00;0,00;1.401,90;1.401,90;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FEAS";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.15.00.00.00.000;02;0201;0,00;0,00;55.627,74;55.627,74;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TRANSF. SALARIO EDUCACAO";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.16.00.00.00.000;02;0201;0,00;0,00;4.107,97;4.107,97;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CIDE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.20.00.00.00.000;02;0201;0,00;0,00;32.390,61;32.390,61;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO 885143/2019 - PAV. ASFALT. R. GRAFICA REX";A;08;F;S;C;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.21.00.00.00.000;02;0201;0,00;0,00;39.191,18;105.529,50;0,00;66.338,32;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSULTA POP. - FPE 2937/2021";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.41.00.00.00.000;02;0201;0,00;0,00;7.721,62;7.721,62;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RECURSOS PNATE 7.862-X";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.47.00.00.00.000;02;0201;0,00;0,00;15.098,94;16.896,99;0,00;1.798,05;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ALIMENTACAO ESCOLAR";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.91.00.00.00.000;02;0201;0,00;0,00;48.201,34;48.201,34;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TRANSPORTE ESCOLAR RURAL -ESTADO";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.10.92.00.00.00.000;02;0201;0,00;0,00;0,00;36.624,83;0,00;36.624,83;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO MUNICIPIO CRISSIUMAL - PONTE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.40.11.00.00.00.000;02;0201;0,00;0,00;108.026,49;108.026,49;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.40.50.00.00.00.000;02;0201;0,00;0,00;17.257,00;17.257,00;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FARMACIA BASICA ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.40.90.00.00.00.000;02;0201;0,00;0,00;63.259,21;63.259,21;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - INCENTIVO EQUIPES APS - AT. BASICA ESTADUAL";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.41.11.00.00.00.000;02;0201;0,00;0,00;17.458,42;17.458,42;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PROTESES DENTARIAS";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.42.92.00.00.00.000;02;0201;0,00;0,00;102.132,39;102.132,39;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE VEICULOS - FUNDO ESTADUAL";A;08;F;S;C;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.00.00.00.00.000;02;0201;0,00;0,00;194.972,43;209.718,92;0,00;14.746,49;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - ATENCAO BASICA";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.00.00.00.00.000;02;0201;0,00;0,00;50.995,75;38.946,22;12.049,53;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - ATENCAO BASICA";A;07;F;S;C;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.01.00.00.00.000;02;0201;0,00;0,00;23.000,00;23.000,00;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - ATENCAO ALTA E MEDIA COMPLE AMB E HOSPIT";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.02.00.00.00.000;02;0201;0,00;0,00;20.207,49;20.207,49;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - VIGILANCIA EM SAUDE";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.03.00.00.00.000;02;0201;0,00;1.931,59;1.931,59;0,00;0,00;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO ASSISTENCIA FARMACEUTICA";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.11.00.00.00.000;02;0201;0,00;0,00;0,00;1.353,20;0,00;1.353,20;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - OUTROS PROGRAMAS FIN P/TRANSF FUNDO A FU";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.01.45.11.00.00.00.000;02;0201;0,00;0,00;1.782,20;429,00;1.353,20;0,00;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CUSTEIO - OUTROS PROGRAMAS FIN P/TRANSF FUNDO A FU";A;08;F;S;C;;0000;3160;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.02.80.01.00.00.00.000;02;0201;0,00;14.133,06;553.039,06;638.577,85;0,00;99.671,85;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - retencoes servidores";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.02.80.01.00.00.00.000;10;1001;0,00;1.471,54;65.356,03;67.309,45;0,00;3.424,96;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - retencoes servidores";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.3.02.80.02.00.00.00.000;02;0201;0,00;0,00;10.870,71;10.881,05;0,00;10,34;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - retencoes empresas e autonomos";A;08;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.00.00.00.00.00.00.000;02;0201;0,00;0,00;91.023,88;11.157.881,78;0,00;11.066.857,90;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS UTILIZADA";S;05;F;N;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.00.01.00.00.00.00.000;02;0201;0,00;0,00;12.995,60;5.069.797,02;0,00;5.056.801,42;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIVRE";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.00.20.00.00.00.00.000;02;0201;0,00;0,00;59,34;1.171.472,26;0,00;1.171.412,92;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MDE";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.00.31.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.234.197,62;0,00;1.234.197,62;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FUNDEB";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.00.40.00.00.00.00.000;02;0201;0,00;0,00;27.929,18;1.870.847,48;0,00;1.842.918,30;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASPS";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.00.50.00.00.00.00.000;10;1001;0,00;0,00;1.304,37;360.052,38;0,00;358.748,01;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RPPS";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.10.00.00.00.00.000;02;0201;0,00;0,00;80,06;16.862,42;0,00;16.782,36;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA SOCIAL";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.13.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.760,78;0,00;1.760,78;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA SOCIAL - SIGD-SUAS";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.14.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.401,90;0,00;1.401,90;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FEAS";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.15.00.00.00.00.000;02;0201;0,00;0,00;0,00;55.627,74;0,00;55.627,74;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TRANSF. SALARIO EDUCACAO";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.16.00.00.00.00.000;02;0201;0,00;0,00;0,00;4.107,97;0,00;4.107,97;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CIDE";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.20.00.00.00.00.000;02;0201;0,00;0,00;0,00;32.390,61;0,00;32.390,61;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO 885143/2019 - PAV. ASFALT. R. GRAFICA REX";A;07;F;S;C;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.21.00.00.00.00.000;02;0201;0,00;0,00;0,00;39.191,18;0,00;39.191,18;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSULTA POP. - FPE 2937/2021";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.41.00.00.00.00.000;02;0201;0,00;0,00;0,00;7.721,62;0,00;7.721,62;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RECURSOS PNATE 7.862-X";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.47.00.00.00.00.000;02;0201;0,00;0,00;189,00;14.909,94;0,00;14.720,94;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ALIMENTACAO ESCOLAR";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.10.91.00.00.00.00.000;02;0201;0,00;0,00;0,00;48.201,34;0,00;48.201,34;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TRANSPORTE ESCOLAR RURAL -ESTADO";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
8.2.1.1.4.40.11.00.00.00.00.000;02;0201;0,00;0,00;0,00;108.026,49;0,00;108.026,49;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA ESTADUAL";A;07;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
