conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
8.9.1.2.9.23.00.00.00.00.00.000;02;0201;0,00;1.134,00;0,00;0,00;0,00;1.134,00;"LUCIANA INES SPECHT BENDER";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.24.00.00.00.00.00.000;02;0201;0,00;1.134,00;0,00;0,00;0,00;1.134,00;"VERANICE KLOECKNER ARENHARDT";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.25.00.00.00.00.00.000;02;0201;0,00;1.134,00;0,00;0,00;0,00;1.134,00;"FABIO JUNIOR BECKER SCHULTZ";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.26.00.00.00.00.00.000;02;0201;0,00;0,00;1.708,54;1.708,54;0,00;0,00;"AIRTON VOLNEI PROCHNOW";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.27.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"ALINE ROSANGELA SEIDEL ERTHAL";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.28.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"ANDREA ARENHARD GIEHL";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.29.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"ANDREIA CRISTIANE BORGER";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.30.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"ANDREIA LEDUR HEIS";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.31.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"ANGELA INES BAUGARTEN HORBACH";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.32.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"CARLOS HAUSCHILD EBERT";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.33.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"CAROLINE RAQUEL LAWALL";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.34.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"CAROLINE TAIS WEIZENMANN";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.35.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"CLAUDETE GLADES VOLTZ";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.36.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"CLAUSIA BEATRIZ STEFFENS MILDNER";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.37.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"CLOVES JOSE H. KUHN";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.39.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"EDIANI HECK";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.40.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"EDINEIA C. MALDANER SCHORR";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.41.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"ELIANE DIEHL POERSCH";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.42.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"FERNANDA LAIS EICHELBERGER WEBER";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.43.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"LEILA ELIANE WOLFART";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.44.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"LENAIDE MADALENA HERPICH";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.45.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"MICHELLI S. VOLPATTO SICORRA";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.46.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"NEIDE CARLISE WEBER";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.47.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"NEIVA C. F. SOTT LUCKE";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.48.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"MARCIO RADTKE TRENTINI";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.49.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"MARIA CRISTINA DA SILVA ESTRAICH";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.50.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"MARIELE BEATRIZ MACHADO DA SILVA";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.51.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"MARILUSA INES D. SARTOR";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.52.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"RAQUEL MAGALI WILLE";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.54.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"VANISE INES EISERMANN";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.55.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"VENICE INES DE OLIVEIRA WERNER";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.56.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"VERA TERESINHA FRITSCH";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.57.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;3.187,80;0,00;3.187,80;"RAQUEL M. FOLLMANN";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.58.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;239,45;0,00;239,45;"FRANCINI HUPPES CHASSOT COPETTI";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
8.9.1.2.9.59.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.678,73;0,00;1.678,73;"MAGNOS CASSIANO CASAGRANDE";A;06;F;S;C;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.0.0.0.0.00.00.00.00.00.00.000;01;0101;27.669,90;0,00;229.077,76;203.379,14;53.368,52;0,00;ATIVO;S;01;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;220.727,76;202.840,34;17.887,42;0,00;"ATIVO CIRCULANTE";S;02;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;220.727,76;202.840,34;17.887,42;0,00;"CAIXA E EQUIVALENTES DE CAIXA";S;03;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;220.727,76;202.840,34;17.887,42;0,00;"CAIXA E EQUIVALENTES DE CAIXA EM MOEDA NACIONAL";S;04;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;220.727,76;202.840,34;17.887,42;0,00;"CAIXA E EQUIVALENTES DE CAIXA EM MOEDA NACIONAL - CONSOLIDACAO";S;05;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.19.00.00.00.00.00.000;01;0101;0,00;0,00;220.727,76;202.840,34;17.887,42;0,00;"BANCO CONTA MOVIMENTO - DEMAIS CONTAS";S;06;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.19.12.00.00.00.00.000;01;0101;0,00;0,00;146.901,87;129.014,45;17.887,42;0,00;"BANCO DO ESTADO DO RIO GRANDE DO SUL";S;07;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.19.12.14.00.00.00.000;01;0101;0,00;0,00;138.103,71;121.946,28;16.157,43;0,00;"Banrisul -C. Vereadores -04012289.0-3";A;08;F;S;P;F;0001;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.19.12.29.00.00.00.000;01;0101;0,00;0,00;8.798,16;7.068,17;1.729,99;0,00;"Banrisul Retencao Folha Camara";A;08;F;S;P;F;8001;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.19.99.01.00.00.00.000;01;0101;0,00;0,00;73.825,89;73.825,89;0,00;0,00;SICREDI;S;08;F;N;P;F;8001;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.1.1.1.1.19.99.01.06.00.00.000;01;0101;0,00;0,00;73.825,89;73.825,89;0,00;0,00;"B. Sicredi - Folha Pagto Camara";A;09;F;S;P;F;0001;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.0.0.0.00.00.00.00.00.00.000;01;0101;27.669,90;0,00;8.350,00;538,80;35.481,10;0,00;"ATIVO NAO CIRCULANTE";S;02;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.0.0.00.00.00.00.00.00.000;01;0101;27.669,90;0,00;8.350,00;538,80;35.481,10;0,00;IMOBILIZADO;S;03;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.0.00.00.00.00.00.00.000;01;0101;35.822,04;0,00;8.350,00;0,00;44.172,04;0,00;"BENS MOVEIS";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.00.00.00.00.00.00.000;01;0101;35.822,04;0,00;8.350,00;0,00;44.172,04;0,00;"BENS MOVEIS- CONSOLIDACAO";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.01.00.00.00.00.00.000;01;0101;2.000,00;0,00;0,00;0,00;2.000,00;0,00;"MAQUINAS, APARELHOS, EQUIPAMENTOS E FERRAMENTAS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.01.40.00.00.00.00.000;01;0101;2.000,00;0,00;0,00;0,00;2.000,00;0,00;"PECAS NAO INCORPORAVEIS A IMOVEIS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.02.00.00.00.00.00.000;01;0101;1.803,00;0,00;0,00;0,00;1.803,00;0,00;"BENS DE INFORMATICA";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.02.01.00.00.00.00.000;01;0101;1.803,00;0,00;0,00;0,00;1.803,00;0,00;"EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.03.00.00.00.00.00.000;01;0101;9.593,77;0,00;0,00;0,00;9.593,77;0,00;"MOVEIS E UTENSILIOS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.03.01.00.00.00.00.000;01;0101;1.286,27;0,00;0,00;0,00;1.286,27;0,00;"APARELHOS E UTENSILIOS DOMESTICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.03.03.00.00.00.00.000;01;0101;8.307,50;0,00;0,00;0,00;8.307,50;0,00;"MOBILIARIO EM GERAL";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.04.00.00.00.00.00.000;01;0101;22.425,27;0,00;8.350,00;0,00;30.775,27;0,00;"MATERIAIS CULTURAIS, EDUCACIONAIS E DE COMUNICACAO";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.04.01.00.00.00.00.000;01;0101;1.879,48;0,00;0,00;0,00;1.879,48;0,00;"BANDEIRAS, FLAMULAS E INSIGNIAS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.04.05.00.00.00.00.000;01;0101;7.796,70;0,00;8.350,00;0,00;16.146,70;0,00;"EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.1.1.04.06.00.00.00.00.000;01;0101;12.749,09;0,00;0,00;0,00;12.749,09;0,00;"OBRAS DE ARTE E PECAS PARA EXPOSICAO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.0.00.00.00.00.00.00.000;01;0101;0,00;2.493,31;0,00;538,80;0,00;3.032,11;"(-) DEPRECIACAO, EXAUSTAO E AMORTIZACAO ACUMULADAS";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.00.00.00.00.00.00.000;01;0101;0,00;2.493,31;0,00;538,80;0,00;3.032,11;"(-) DEPRECIACAO, EXAUSTAO E AMORTIZACAO ACUMULADAS - CONSOLIDACAO";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.01.00.00.00.00.00.000;01;0101;0,00;2.493,31;0,00;538,80;0,00;3.032,11;"(-) DEPRECIACAO ACUMULADA – BENS MOVEIS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.01.01.00.00.00.00.000;01;0101;0,00;182,34;0,00;20,72;0,00;203,06;"(-) DEPRECIACAO ACUMULADA DE MAQUINAS, APARELHOS, EQUIPAMENTOS E FERRAMENTAS";S;07;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.01.01.40.00.00.00.000;01;0101;0,00;182,34;0,00;20,72;0,00;203,06;"(-) DEPRECIACAO - PECAS NAO INCORPORAVEIS A IMOVEIS";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.01.02.00.00.00.00.000;01;0101;0,00;236,47;0,00;64,44;0,00;300,91;"(-) DEPRECIACAO ACUMULADA DE BENS DE INFORMATICA";S;07;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.01.02.01.00.00.00.000;01;0101;0,00;236,47;0,00;64,44;0,00;300,91;"(-) DEPRECIACAO - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
1.2.3.8.1.01.03.00.00.00.00.000;01;0101;0,00;1.149,83;0,00;246,76;0,00;1.396,59;"(-) DEPRECIACAO ACUMULADA DE MOVEIS E UTENSILIOS";S;07;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\CAMARA\MES05\BAL_VER.TXT"
